city_name,id_num,city_from,city_longitude,city_latitude,CityPopulation,connected_component,an,clusters
"ניל""י",799,3655.0,35.04651,31.96355,1788.0,0,0,5
ניצן,800,351.0,34.63026,31.73951,2536.0,0,0,3
ניצן ב',801,1419.0,34.63661,31.736290000000004,762.0,0,0,8
ניצני עוז,802,851.0,35.00376,32.30581,1019.0,0,0,5
ניצנים,803,359.0,34.63505,31.71663,501.0,46,1,1
ניר אליהו,804,808.0,34.94907,32.19686,537.0,0,0,8
ניר בנים,805,553.0,34.75575,31.671470000000003,720.0,0,0,0
ניר גלים,806,720.0,34.68318,31.82532,1171.0,0,0,3
ניר דוד (תל עמל),807,256.0,35.45483,32.50492,789.0,0,0,1
"ניר ח""ן",808,11.0,34.71441,31.610359999999996,535.0,0,0,5
ניר יפה,809,165.0,35.24608,32.56927,656.0,0,0,8
ניר יצחק,810,402.0,34.358109999999996,31.2372,613.0,0,0,1
ניר ישראל,811,699.0,34.637859999999996,31.6876,818.0,0,0,2
ניר משה,812,2047.0,34.629979999999996,31.476440000000004,519.0,0,0,5
ניר עוז,813,69.0,34.40251,31.31135,419.0,0,0,0
ניר עם,814,348.0,34.58097,31.51959,488.0,0,0,1
ניר עציון,815,769.0,34.99372,32.69705,646.0,0,0,8
ניר עקיבא,816,2048.0,34.64665,31.46957,650.0,0,0,5
ניר צבי,817,331.0,34.86248,31.95345,1189.0,0,0,5
נירים,818,602.0,34.39506,31.335290000000004,440.0,0,0,3
נירית,819,1236.0,34.984609999999996,32.146159999999995,967.0,0,0,5
נס הרים,820,825.0,35.05722,31.745409999999996,1362.0,0,0,3
נס עמים,821,1143.0,35.1208,32.96798,412.0,0,0,1
נס ציונה,822,7200.0,34.79249,31.922220000000003,50532.0,0,0,3
נעלה,823,3787.0,35.06428,31.962940000000003,2365.0,0,0,5
נען,824,158.0,34.85703,31.883000000000003,1703.0,0,0,8
נצאצרה (שבט),825,1041.0,34.923,30.986,530.0,0,0,5
נצר חזני,826,1372.0,34.862759999999994,31.82088,516.0,0,0,5
נצר סרני,827,435.0,34.82558,31.92295,901.0,0,0,8
נצרת,828,7300.0,35.29019,32.70397,77734.0,0,0,3
נשר,829,2500.0,35.042970000000004,32.76575,23947.0,0,0,3
נתיב הגדוד,830,3555.0,35.44453,31.98885,220.0,47,1,1
"נתיב הל""ה",831,693.0,34.9819,31.688029999999998,572.0,0,0,5
נתיב העשרה,832,1242.0,34.53996,31.57214,979.0,0,0,5
נתיב השיירה,833,792.0,35.136390000000006,32.99315,516.0,0,0,8
נתיבות,834,246.0,34.57781,31.425240000000002,39456.0,0,0,3
נתניה,835,7400.0,34.85904,32.30585,223562.0,0,0,3
סאג'ור,836,525.0,35.34153,32.9398,4360.0,0,0,1
סביון,837,587.0,34.87823,32.046640000000004,4045.0,0,0,3
סגולה,838,2046.0,34.780429999999996,31.670479999999998,609.0,0,0,8
סואחרה,839,3625.0,35.20427,31.89804,,0,0,1
סואעד (כמאנה) (שבט),840,989.0,35.2197,32.9963,25.0,0,0,1
סולם,841,526.0,35.3342,32.606,2648.0,0,0,1
סוסיה,842,3756.0,35.11423,31.392020000000002,1329.0,0,0,8
סופה,843,1238.0,34.34153,31.236459999999997,200.0,0,0,1
סח'נין,844,7500.0,35.31022,32.86436,32220.0,0,0,3
סייד (שבט),845,1170.0,34.923,30.986,2162.0,0,0,7
סילת אל-חארתיה,846,3627.0,35.20427,31.89804,,0,0,1
סלמה,847,1245.0,35.36743,32.891709999999996,3399.0,0,0,7
סלעית,848,3567.0,35.050059999999995,32.24239,1370.0,0,0,5
סמר,849,1156.0,35.02265,29.83199,256.0,0,0,5
סנסנה,850,3777.0,35.20427,31.89804,620.0,0,0,5
סעד,851,419.0,34.5349,31.4703,904.0,0,0,1
סער,852,454.0,35.1095,33.028929999999995,837.0,0,0,2
ספיר,853,1176.0,35.18442,30.612309999999997,532.0,0,0,3
סתריה,854,610.0,34.844640000000005,31.89054,1051.0,0,0,5
ע'ג'ר,855,4501.0,35.631409999999995,33.26924,2694.0,48,1,1
עבדון,856,892.0,35.18025,33.04907,724.0,0,0,4
עברון,857,376.0,35.10044,32.99168,860.0,0,0,5
עגור,858,794.0,34.911840000000005,31.69772,442.0,0,0,0
עדי,859,1199.0,35.17349,32.78289,1810.0,0,0,3
עדנים,860,2035.0,34.90524,32.140229999999995,393.0,0,0,8
עוזה,861,826.0,34.76487,31.593040000000002,485.0,0,0,5
עוזייר,862,528.0,35.32571,32.7914,3362.0,0,0,5
עולש,863,737.0,34.9865,32.33229,1052.0,0,0,5
עומר,864,666.0,34.84794,31.27566,7569.0,0,0,3
עופר,865,810.0,34.98196,32.622370000000004,544.0,0,0,5
עופרים              ,866,3792.0,,,,0,0,4
עוצם,867,32.0,34.70499,31.63873,625.0,0,0,8
עוקבי (בנו עוקבה),868,957.0,34.923,30.986,603.0,0,0,8
עזר,869,1149.0,34.67112,31.736890000000002,740.0,0,0,5
עזריאל,870,837.0,34.97043,32.261829999999996,893.0,0,0,3
עזריה,871,711.0,34.90827,31.89043,1157.0,0,0,5
עזריקם,872,817.0,34.69721,31.75017,1337.0,0,0,5
עטרת,873,3658.0,35.176190000000005,32.00242,659.0,0,0,0
עידן,874,1175.0,35.31428,30.82017,393.0,0,0,8
עיילבון,875,530.0,35.40055,32.8418,5781.0,0,0,5
עיינות,876,156.0,34.76831,31.915370000000003,124.0,0,0,1
עילוט,877,511.0,35.26226,32.71904,8527.0,0,0,5
עין א סהלה,878,657.0,35.1032,32.5294,,0,0,1
עין איילה,879,687.0,34.94625,32.62916,1042.0,0,0,8
עין אל-אסד,880,546.0,35.39949,32.940540000000006,905.0,0,0,1
עין גדי,881,2042.0,35.3854,31.4528,521.0,0,0,2
עין דור,882,436.0,35.41688,32.656290000000006,1108.0,0,0,5
עין הבשור,883,1240.0,34.44256,31.28156,1029.0,0,0,1
עין הוד,884,74.0,34.98337,32.69992,606.0,0,0,8
עין החורש,885,167.0,34.93993,32.38613,818.0,0,0,5
עין המפרץ,886,289.0,35.09702,32.903040000000004,835.0,0,0,0
"עין הנצי""ב",887,383.0,35.50399,32.46973,614.0,0,0,3
עין העמק,888,367.0,35.08403,32.62828,777.0,0,0,8
עין השופט,889,270.0,35.10058,32.59629,852.0,0,0,5
עין ורד,890,157.0,34.93242,32.26491,1535.0,0,0,5
עין זיוון,891,4503.0,35.79607,33.09636,407.0,0,0,8
עין חוד,892,1320.0,34.99981,32.691559999999996,310.0,0,0,1
עין חרוד (איחוד),893,89.0,35.39047,32.56454,604.0,0,0,2
עין חרוד (מאוחד),894,82.0,35.391729999999995,32.55742,807.0,0,0,5
עין יהב,895,806.0,35.22927,30.6437,753.0,49,1,1
עין יעקב,896,813.0,35.22767,33.010659999999994,1122.0,0,0,5
"עין כרם-בי""ס חקלאי",897,1056.0,35.153240000000004,31.77849,24.0,0,0,3
עין כרמל,898,426.0,34.953359999999996,32.67678,736.0,0,0,3
עין מאהל,899,532.0,35.35495,32.718779999999995,13545.0,0,0,3
עין נקובא,900,521.0,35.120709999999995,31.793709999999997,3575.0,0,0,2
עין עירון,901,223.0,35.01252,32.48284,524.0,0,0,8
עין צורים,902,622.0,34.71819,31.695140000000002,681.0,0,0,3
עין קנייא,903,4502.0,35.73446,33.23738,2143.0,0,0,1
עין ראפה,904,514.0,35.11438,31.79028,1261.0,0,0,3
עין שמר,905,139.0,35.0082,32.46326,658.0,50,1,1
עין שריד,906,880.0,34.9359,32.27367,1449.0,0,0,5
עינת,907,871.0,34.93911,32.08295,850.0,0,0,5
עיר אובות,908,1187.0,35.232659999999996,30.797220000000003,50.0,0,0,5
עכו,909,7600.0,35.085029999999996,32.920609999999996,49517.0,0,0,3
עלומים,910,1146.0,34.51367,31.451790000000003,484.0,0,0,5
עלי,911,3765.0,35.26608,32.07185,4485.0,0,0,3
עלי זהב,912,3727.0,35.06581,32.070890000000006,3823.0,0,0,5
עלמה,913,688.0,35.49973,33.0517,881.0,0,0,5
עלמון,914,3715.0,35.29529,31.83059,1429.0,0,0,3
עמינדב,915,779.0,35.14154,31.75143,829.0,0,0,2
עמיעוז,916,318.0,34.41322,31.248559999999998,280.0,51,1,1
עמיקם,917,773.0,35.02097,32.56265,698.0,0,0,8
עמיר,918,319.0,35.62088,33.17749,611.0,0,0,0
עמנואל,919,3660.0,35.14264,32.15635,4151.0,0,0,5
"עמק בית שאן של""ש",920,1825.0,,,,0,0,7
עמקה,921,708.0,35.16251,32.97891,815.0,0,0,8
ענב,922,3712.0,35.12642,32.28448,974.0,0,0,7
עספיא,923,534.0,35.063320000000004,32.717620000000004,12617.0,0,0,5
עפולה,924,7700.0,35.30598,32.61207,56844.0,0,0,3
עפרה,925,3617.0,35.26611,31.952090000000002,3093.0,0,0,3
עץ אפרים,926,3778.0,35.04634,32.11965,2470.0,0,0,3
עצמון שגב,927,917.0,35.25274,32.86503,1167.0,0,0,3
עראבה,928,531.0,35.33947,32.85396,26274.0,0,0,5
עראמשה,929,1246.0,35.21965,33.09091,1600.0,0,0,1
ערב אל נעים,930,1335.0,35.2894,32.888090000000005,816.0,0,0,1
ערד,931,2560.0,35.18103,31.2472,27170.0,0,0,3
ערוגות,932,593.0,34.77106,31.733659999999997,963.0,0,0,5
ערערה,933,637.0,35.09218,32.5016,25525.0,0,0,8
ערערה-בנגב,934,1192.0,35.0185,31.155340000000002,18937.0,0,0,5
עשרת,935,591.0,34.7474,31.824579999999997,1022.0,0,0,3
עתלית,936,53.0,34.94466,32.69913,9716.0,0,0,3
עתניאל,937,3748.0,35.02961,31.439459999999997,860.0,0,0,5
פארן,938,1151.0,35.16845,30.368759999999998,510.0,0,0,8
פדואל,939,3768.0,35.05216,32.06158,2035.0,0,0,5
פדויים,940,750.0,34.61019,31.32682,442.0,0,0,0
פדיה,941,838.0,34.88111,31.85898,789.0,0,0,5
פוריה - נווה עובד,942,1105.0,35.53776,32.743590000000005,1360.0,0,0,8
פוריה עילית,943,1313.0,35.54668,32.73085,1189.0,0,0,1
פוריידיס,944,537.0,34.95198,32.597879999999996,13439.0,0,0,5
פורת,945,767.0,34.95043,32.27713,1288.0,0,0,5
פטיש,946,749.0,34.55597,31.328090000000003,947.0,0,0,0
פלך,947,1185.0,35.23363,32.93374,186.0,0,0,8
פלמחים,948,597.0,34.70689,31.93345,751.0,0,0,5
פני חבר,949,3723.0,35.1654,31.4862,527.0,0,0,5
פסגות,950,3659.0,35.224740000000004,31.898979999999998,2099.0,0,0,3
פסוטה,951,535.0,35.30733,33.05209,3187.0,0,0,5
"פעמי תש""ז",952,2059.0,34.69227,31.4391,546.0,0,0,1
פצאל,953,3615.0,35.44923,32.04412,355.0,0,0,1
פקיעין (בוקייעה),954,536.0,35.32671,32.97309,5946.0,0,0,5
פקיעין חדשה,955,281.0,35.3232,32.985,488.0,0,0,7
פרדס חנה-כרכור,956,7800.0,34.97339,32.474740000000004,43646.0,0,0,3
פרדסיה,957,171.0,34.90915,32.30761,6647.0,0,0,3
פרוד,958,599.0,35.434540000000005,32.93227,610.0,0,0,1
פרזון,959,2053.0,35.311009999999996,32.545970000000004,413.0,0,0,8
פתח תקווה,960,7900.0,34.88776,32.08404,250427.0,0,0,3
פתחיה,961,839.0,34.884570000000004,31.86765,846.0,0,0,5
צבעון,962,1213.0,35.41734,33.02635,298.0,0,0,1
צובה,963,465.0,35.12019,31.784059999999997,627.0,0,0,1
צוחר,964,1136.0,34.422129999999996,31.23824,569.0,0,0,0
צופים,965,3791.0,35.00983,32.19805,2444.0,0,0,5
צופית,966,198.0,34.92257,32.19239,993.0,0,0,8
צופר,967,1150.0,35.181940000000004,30.52283,489.0,0,0,5
צוקי ים,968,1102.0,34.85883,32.36158,237.0,52,1,1
צוקים,969,1262.0,35.16924,30.49414,338.0,0,0,1
צור הדסה,970,1113.0,35.09556,31.71749,11575.0,0,0,3
צור יצחק,971,1345.0,34.99955,32.24132,6585.0,0,0,3
צור משה,972,276.0,34.91077,32.29805,3317.0,0,0,3
צור נתן,973,1148.0,35.01324,32.24107,290.0,0,0,1
צוריאל,974,774.0,35.31413,33.006820000000005,401.0,0,0,7
צורית,975,1221.0,35.25083,32.903529999999996,938.0,0,0,5
ציפורי,976,613.0,35.27988,32.745540000000005,889.0,0,0,5
צלפון,977,796.0,34.93156,31.804540000000003,982.0,0,0,8
צנדלה,978,636.0,35.32227,32.522690000000004,1825.0,0,0,4
צפריה,979,594.0,34.85647,32.00411,953.0,0,0,8
צפרירים,980,1079.0,34.942209999999996,31.660809999999998,403.0,0,0,7
צפת,981,8000.0,35.50455,32.95602,36423.0,0,0,3
צרופה,982,612.0,34.94875,32.64801,974.0,0,0,3
צרעה,983,567.0,34.9699,31.762320000000003,837.0,0,0,5
קבועה (שבט),984,1234.0,34.923,30.986,1484.0,0,0,1
קבוצת יבנה,985,334.0,34.71999,31.81555,771.0,0,0,7
קדומים,986,3557.0,35.16095,32.21795,4579.0,0,0,5
קדימה-צורן,987,195.0,34.91284,32.28282,22711.0,0,0,3
קדמת צבי,988,4025.0,35.69972,33.03014,565.0,0,0,8
קדר,989,3781.0,35.31115,31.75429,1480.0,0,0,5
קדרון,990,615.0,34.7993,31.81645,1537.0,0,0,5
קודייראת א-צאנע(שבט),991,964.0,34.923,30.986,2713.0,0,0,8
קוממיות,992,766.0,34.72974,31.66272,439.0,0,0,2
קורנית,993,1179.0,35.25166,32.84411,871.0,0,0,5
קטורה,994,1052.0,35.06157,29.96898,443.0,0,0,1
קיסריה,995,1167.0,34.9085,32.5068,5604.0,0,0,3
קלחים,996,414.0,34.68012,31.4478,602.0,0,0,5
קליה,997,3601.0,35.46703,31.75099,424.0,0,0,5
קלנסווה,998,638.0,34.97725,32.29242,23471.0,0,0,3
קלע,999,4024.0,35.69043,33.13243,330.0,0,0,1
קלקליה,1000,3700.0,35.20427,31.89804,,0,0,1
קציר,1001,1243.0,34.847,32.05668,2957.0,0,0,5
קצר א-סר,1002,1347.0,34.9826,31.080070000000003,2584.0,0,0,7
קצרין,1003,4100.0,35.69619,32.99283,7507.0,0,0,3
קרית אונו,1004,2620.0,34.85796,32.05696,40778.0,0,0,3
קרית ארבע,1005,3611.0,35.111259999999994,31.532259999999997,7346.0,0,0,3
קרית אתא,1006,6800.0,35.10942,32.80648,59291.0,0,0,3
קרית ביאליק,1007,9500.0,35.09656,32.84263,41645.0,0,0,3
קרית גת,1008,2630.0,34.774390000000004,31.60769,58550.0,0,0,3
קרית טבעון,1009,2300.0,35.1237,32.71434,18266.0,0,0,3
קרית ים,1010,9600.0,35.071659999999994,32.849909999999994,39389.0,0,0,3
קרית יערים,1011,1137.0,35.09969,31.803440000000002,6252.0,0,0,3
קרית יערים(מוסד),1012,2039.0,35.10411,31.811740000000004,43.0,0,0,2
קרית מוצקין,1013,8200.0,35.08299,32.84235,45461.0,0,0,3
קרית מלאכי,1014,1034.0,34.748709999999996,31.729440000000004,24346.0,0,0,3
קרית נטפים,1015,3746.0,35.11247,32.11674,806.0,0,0,0
קרית ענבים,1016,78.0,35.12048,31.810579999999998,361.0,0,0,1
קרית עקרון,1017,469.0,34.8215,31.8618,11034.0,0,0,3
קרית שלמה,1018,412.0,34.86175,32.23453,1.0,0,0,8
קרית שמונה,1019,2800.0,35.57407,33.212709999999994,22470.0,0,0,3
קרני שומרון,1020,3640.0,35.10499,32.17246,9492.0,0,0,3
קשת,1021,4006.0,35.80907,32.97737,796.0,0,0,7
ראמאללה,1022,3800.0,35.20427,31.89804,,0,0,1
ראמה,1023,543.0,35.371990000000004,32.93309,7763.0,0,0,3
ראס אל-עין,1024,1334.0,35.37249,32.9128,411.0,53,1,1
ראש העין,1025,2640.0,34.96291,32.0949,67337.0,0,0,3
ראש פינה,1026,26.0,35.55936,32.96913,3233.0,0,0,3
ראש צורים,1027,3602.0,35.12356,31.667820000000003,986.0,0,0,5
ראשון לציון,1028,8300.0,34.78085,31.97042,255891.0,0,0,3
רבבה,1029,3795.0,35.12836,32.11864,2803.0,0,0,3
רבדים,1030,564.0,34.81384,31.773840000000003,821.0,0,0,3
רביבים,1031,354.0,34.72143,31.043540000000004,746.0,0,0,5
רביד,1032,1225.0,35.46338,32.850429999999996,106.0,54,1,1
רגבה,1033,390.0,35.09875,32.97653,1023.0,0,0,5
רגבים,1034,444.0,35.034459999999996,32.524440000000006,533.0,0,0,8
רהט,1035,1161.0,34.75805,31.38685,73671.0,0,0,5
רווחה,1036,2051.0,34.73413,31.64948,584.0,0,0,0
רוויה,1037,2016.0,35.47254,32.44843,398.0,0,0,8
רוחמה,1038,362.0,34.70543,31.49723,616.0,0,0,1
רומאנה,1039,539.0,35.31055,32.78808,1245.0,0,0,1
רומת הייב,1040,997.0,35.30403,32.77726,2096.0,0,0,5
רותם,1041,3782.0,35.50316,32.31625,248.0,0,0,1
רחוב,1042,854.0,35.48829,32.45029,424.0,0,0,0
רחובות,1043,8400.0,34.80984,31.89585,146213.0,0,0,3
רחלים,1044,3822.0,35.25776,32.10246,910.0,0,0,8
ריחאניה,1045,540.0,35.486129999999996,33.04983,1251.0,0,0,5
ריחן,1046,3568.0,35.13605,32.46953,359.0,55,1,1
ריינה,1047,542.0,35.30579,32.72875,19134.0,0,0,3
רימונים,1048,3565.0,35.34097,31.933629999999997,710.0,0,0,3
רינתיה,1049,616.0,34.92917,32.04244,989.0,0,0,8
רכסים,1050,922.0,35.107659999999996,32.7494,13195.0,0,0,3
רם-און,1051,1069.0,35.259679999999996,32.526790000000005,908.0,0,0,5
רמות השבים,1052,206.0,34.8775,32.16261,1455.0,0,0,8
רמות מאיר,1053,735.0,34.857279999999996,31.87353,695.0,0,0,5
רמות מנשה,1054,445.0,35.056059999999995,32.59687,1247.0,0,0,3
רמות נפתלי,1055,372.0,35.55325,33.10151,531.0,0,0,1
רמלה,1056,8500.0,34.87061,31.92732,76903.0,0,0,3
רמת גן,1057,8600.0,34.82744,32.06427,166746.0,0,0,3
רמת דוד,1058,135.0,35.196020000000004,32.67325,557.0,0,0,1
רמת הכובש,1059,184.0,34.93755,32.21776,875.0,0,0,5
רמת השופט,1060,335.0,35.09332,32.61071,963.0,0,0,5
רמת השרון,1061,2650.0,34.83446,32.135709999999996,47482.0,0,0,3
רמת יוחנן,1062,178.0,35.1232,32.7936,977.0,0,0,4
רמת ישי,1063,122.0,35.16871,32.7057,7896.0,0,0,3
רמת מגשימים,1064,4701.0,35.807109999999994,32.845729999999996,772.0,0,0,3
רמת פנקס,1065,883.0,34.84148,32.03481,,0,0,1
רמת צבי,1066,339.0,35.41407,32.59129,711.0,0,0,8
רמת רזיאל,1067,460.0,35.072379999999995,31.774279999999997,626.0,56,1,1
רמת רחל,1068,127.0,35.22027,31.739990000000002,497.0,0,0,2
רנן,1069,789.0,34.6013,31.33742,644.0,0,0,8
רעים,1070,713.0,34.45844,31.38537,439.0,0,0,8
רעננה,1071,8700.0,34.866690000000006,32.18946,76958.0,0,0,3
רקפת,1072,1228.0,35.2648,32.85492,1023.0,0,0,8
רשפון,1073,247.0,34.82592,32.201879999999996,1188.0,0,0,5
רשפים,1074,437.0,35.47753,32.47926,1048.0,0,0,7
רתמים,1075,1260.0,34.68922,31.052709999999998,687.0,0,0,8
שאר ישוב,1076,324.0,35.647290000000005,33.22573,536.0,0,0,1
שבי דרום,1077,1377.0,,,277.0,0,0,0
שבי ציון,1078,282.0,35.0873,32.97959,1193.0,0,0,5
שבי שומרון,1079,3571.0,35.1846,32.26358,1056.0,0,0,8
שבלי - אום אל-גנם,1080,913.0,35.40214,32.690670000000004,6157.0,0,0,4
שגב-שלום,1081,1286.0,34.83983,31.199609999999996,11328.0,0,0,5
שדה אילן,1082,721.0,35.42499,32.74735,677.0,0,0,8
שדה אליהו,1083,304.0,35.515159999999995,32.440220000000004,742.0,0,0,3
שדה אליעזר,1084,861.0,35.56438,33.046929999999996,889.0,0,0,0
שדה בוקר,1085,885.0,34.7917,30.876929999999998,483.0,57,1,1
שדה דוד,1086,36.0,34.68268,31.5756,624.0,0,0,5
שדה ורבורג,1087,284.0,34.9047,32.20633,1243.0,0,0,5
שדה יואב,1088,293.0,34.67733,31.644840000000002,578.0,0,0,5
שדה יעקב,1089,142.0,35.1395,32.69658,1041.0,0,0,8
שדה יצחק,1090,2008.0,34.992909999999995,32.405159999999995,555.0,0,0,3
שדה משה,1091,18.0,34.79987,31.61228,600.0,0,0,5
שדה נחום,1092,259.0,35.48086,32.526140000000005,871.0,0,0,5
שדה נחמיה,1093,329.0,35.62243,33.186859999999996,1086.0,0,0,0
שדה ניצן,1094,1058.0,34.41957,31.23002,374.0,0,0,8
שדה עוזיהו,1095,739.0,34.67459,31.75603,1488.0,0,0,5
שדה צבי,1096,2049.0,34.71263,31.448829999999997,635.0,0,0,8
שדות ים,1097,327.0,34.89291,32.492329999999995,1003.0,0,0,5
שדות מיכה,1098,27.0,34.92305,31.72155,369.0,0,0,8
שדי אברהם,1099,1223.0,34.33619,31.212159999999997,351.0,0,0,5
שדי חמד,1100,2015.0,34.943659999999994,32.15988,931.0,0,0,5
שדי תרומות,1101,2057.0,35.4874,32.43848,483.0,0,0,1
שדמה,1102,555.0,34.74165,31.83312,453.0,0,0,4
שדמות דבורה,1103,306.0,35.43873,32.6962,705.0,58,1,1
שדמות מחולה,1104,3578.0,35.53629,32.34404,761.0,0,0,5
שדרות,1105,1031.0,34.595859999999995,31.52877,28899.0,0,0,3
שואבה,1106,741.0,35.07783,31.79828,562.0,0,0,3
שובה,1107,761.0,34.54396,31.452759999999998,760.0,0,0,0
שובל,1108,394.0,34.7431,31.413140000000002,785.0,0,0,3
שוהם,1109,1304.0,34.95173,31.999290000000002,21029.0,0,0,3
שומרה,1110,614.0,35.282309999999995,33.08421,391.0,0,0,8
שומריה,1111,1265.0,34.88521,31.43269,800.0,0,0,8
שוקדה,1112,415.0,34.52052,31.421159999999997,622.0,0,0,0
שורש,1113,456.0,35.06548,31.796909999999997,1196.0,0,0,5
שורשים,1114,1235.0,35.25874,32.89307,536.0,0,0,8
שושנת העמקים,1115,224.0,34.85694,32.35418,498.0,0,0,8
שזור,1116,527.0,35.35167,32.93168,343.0,0,0,1
שחר,1117,7.0,34.72522,31.61951,721.0,0,0,5
שחרות,1118,1266.0,34.99912,29.90467,164.0,0,0,1
שיבולים,1119,865.0,34.60641,31.39408,353.0,59,1,1
שייח' דנון,1120,658.0,35.1472,32.99387,2936.0,0,0,5
שילה,1121,3641.0,35.30048,32.052170000000004,4592.0,0,0,3
שילת,1122,1165.0,35.02089,31.918329999999997,751.0,0,0,0
שכניה,1123,1160.0,35.24685,32.848440000000004,815.0,0,0,1
שלווה,1124,873.0,34.76657,31.5659,579.0,0,0,8
שלוחות,1125,439.0,35.480259999999994,32.468790000000006,429.0,0,0,2
שלומי,1126,812.0,35.14715,33.0716,6736.0,0,0,5
שלומית,1127,1364.0,34.3029,31.17063,399.0,0,0,3
שמיר,1128,366.0,35.65995,33.16491,810.0,0,0,5
שמעה,1129,3784.0,35.012570000000004,31.387940000000004,839.0,0,0,0
שמרת,1130,432.0,35.09493,32.95173,579.0,0,0,8
שמשית,1131,1337.0,35.24765,32.7332,2518.0,0,0,5
שני,1132,1287.0,35.069390000000006,31.355990000000002,507.0,0,0,8
שניר,1133,1132.0,35.67816,33.24184,599.0,0,0,1
שעב,1134,538.0,35.22518,32.892720000000004,7202.0,0,0,5
שעל,1135,4009.0,35.71905,33.11554,348.0,4,1,1
שעלבים,1136,856.0,34.98315,31.87102,1507.0,0,0,3
שער אפרים,1137,661.0,34.997,32.28875,1807.0,0,0,2
שער הגולן,1138,264.0,35.60429,32.6855,556.0,0,0,4
שער העמקים,1139,237.0,35.11206,32.72371,692.0,60,1,1
שערי תקווה,1140,3720.0,35.02599,32.12314,6049.0,0,0,3
שפיים,1141,232.0,34.82363,32.21738,1273.0,0,0,3
שפיר,1142,692.0,34.73137,31.6961,920.0,0,0,5
שפר,1143,846.0,35.43639,32.94372,458.0,61,1,1
שפרעם,1144,8800.0,35.17743,32.8021,42400.0,0,0,3
שקד,1145,3649.0,35.1687,32.47396,959.0,0,0,5
שקף,1146,1233.0,34.935990000000004,31.51415,473.0,0,0,5
שרונה,1147,292.0,35.46739,32.72437,618.0,0,0,5
שריגים (לי-און),1148,1114.0,34.935,31.6773,971.0,0,0,2
שריד,1149,126.0,35.22576,32.660709999999995,939.0,0,0,5
שרשרת,1150,398.0,34.60349,31.40633,380.0,0,0,5
שתולים,1151,763.0,34.68357,31.77392,2093.0,0,0,3
תאשור,1152,2062.0,34.648070000000004,31.371270000000003,364.0,0,0,8
תדהר,1153,2061.0,34.627109999999995,31.3783,650.0,0,0,5
תובל,1154,1172.0,35.24593,32.92968,311.0,0,0,1
תומר,1155,3558.0,35.44207,32.0169,346.0,0,0,5
תושיה,1156,1083.0,34.54084,31.432990000000004,539.0,0,0,1
תימורים,1157,163.0,34.75933,31.716490000000004,718.0,0,0,8
תירוש,1158,10.0,34.88655,31.750690000000002,417.0,0,0,8
תל אביב - יפו,1159,5000.0,34.7924,32.08436,501015.0,0,0,5
תל יוסף,1160,84.0,35.3995,32.55587,509.0,0,0,1
תל יצחק,1161,287.0,34.86889,32.25322,747.0,0,0,8
תל מונד,1162,154.0,34.91993,32.25397,13461.0,0,0,3
תל עדשים,1163,103.0,35.3024,32.65635,1259.0,0,0,1
תל קציר,1164,719.0,35.61786,32.7064,429.0,0,0,8
תל שבע,1165,1054.0,34.86704,31.248829999999998,21531.0,0,0,5
תל תאומים,1166,1283.0,35.49635,32.44234,531.0,0,0,7
תלם,1167,3719.0,35.03096,31.564459999999997,475.0,0,0,8
תלמי אליהו,1168,1051.0,34.42913,31.22908,273.0,0,0,1
תלמי אלעזר,1169,2003.0,34.976440000000004,32.445440000000005,947.0,0,0,5
"תלמי ביל""ו",1170,2050.0,34.64799,31.43774,501.0,0,0,8
תלמי יוסף,1171,1237.0,34.360859999999995,31.19916,303.0,0,0,5
תלמי יחיאל,1172,727.0,34.76083,31.75437,824.0,0,0,5
תלמי יפה,1173,744.0,34.61352,31.61751,626.0,0,0,5
תלמים,1174,814.0,34.67326,31.56447,865.0,0,0,8
תמרת,1175,1244.0,35.22545,32.70363,1380.0,0,0,5
תנובות,1176,2002.0,34.96309,32.30655,794.0,0,0,5
תעוז,1177,752.0,34.974340000000005,31.80102,619.0,0,0,8
תפרח,1178,709.0,34.67712,31.3272,2243.0,0,0,8
תקומה,1179,665.0,34.57922,31.4514,799.0,0,0,1
תקוע,1180,3563.0,35.22933,31.65233,4188.0,0,0,3
תראבין א-צאנע,1181,1346.0,34.737759999999994,31.34403,1178.0,0,0,8
תראבין א-צאנע (שבט),1182,970.0,34.923,30.986,1174.0,0,0,8
תרום,1183,778.0,34.98178,31.783179999999998,919.0,0,0,2
צאלים,1184,413.0,34.5227,31.20634,461.0,0,0,0
רועי,1185,3619.0,35.4832,32.24831,152.0,0,0,0
חלוץ,1186,1272.0,35.31288,32.950109999999995,535.0,0,0,0
ארסוף,1187,1324.0,34.81664,32.21393,164.0,0,0,5
מנות,1188,1205.0,35.19202,33.03771,505.0,0,0,8
מפעלי חפר,1189,1745.0,,,,0,0,5
עין גב,1190,273.0,35.64017,32.78331,523.0,0,0,5
זנוח,1191,816.0,34.999520000000004,31.73198,539.0,0,0,0
צביה,1192,1180.0,35.33162,32.89139,311.0,0,0,5
נמרוד               ,1193,4035.0,,,18.0,0,0,5
כפר דניאל,1194,707.0,34.93224,31.93341,625.0,0,0,5
כמהין,1195,1291.0,34.43108,30.91126,208.0,0,0,1
שער מנשה,1196,921.0,35.01461,32.44767,101.0,0,0,8
מקווה ישראל,1197,22.0,34.78291,32.0286,185.0,0,0,8
פרי גן,1198,1231.0,34.3548,31.21995,238.0,0,0,8
